"course_url","study_level","source_scope"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-international-business-management","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-international-events-management","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-international-fashion-business-management","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-international-fashion-marketing","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-international-marketing-management","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-international-tourism-and-hospitality-management","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-luxury-fashion-management","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-management","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-management-and-sustainability","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-manchester-city-sport-coaching-and-performance","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-marketing","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-medical-microbiology-1","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-mental-health-and-wellbeing-in-practice","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-mental-health-nursing-pre-registration","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-neuroscience","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-occupational-safety-health-and-environment","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-operations-and-supply-chain-management","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-physiotherapy-pre-registration","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-pre-registration-dietetics","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-pre-registration-occupational-therapy","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-project-management","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-psychology-conversion","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-psychology-of-human-performance","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-robotics-and-automation","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-speech-and-language-therapy-pre-registration","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-sport-and-exercise-medicine","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-sport-and-exercise-psychology","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-sport-and-exercise-science","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-sport-and-performance-nutrition","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-sport-business-management-and-policy","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-strength-and-conditioning","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-zoo-conservation-biology","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/pgce-primary-education-with-qts","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/pgce-secondary-art-and-design-with-qts","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/pgce-secondary-biology-with-qts","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/pgce-secondary-chemistry-with-qts","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/pgce-secondary-computing-with-qts","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/pgce-secondary-design-and-technology-with-qts","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/pgce-secondary-drama-with-qts","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/pgce-secondary-english-with-qts","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/pgce-secondary-geography-with-qts","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/pgce-secondary-history-with-qts","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/pgce-secondary-mathematics-with-qts","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/pgce-secondary-music-with-qts","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/pgce-secondary-music-with-specialist-instrument-teaching-with-qts","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/pgce-secondary-physical-education-with-qts","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/pgce-secondary-physics-with-qts","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/pgce-secondary-psychology-with-qts","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/pgce-secondary-religious-education-with-qts","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/pgce-secondary-social-science-with-qts","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/pgce-secondary-spanish","postgraduate","UNDERGRADUATE"
